Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
5812,2008/4/28,Female,Service,No,0,1,2.4,0.07
5813,2008/6/28,Female,Service,Yes,3,5,6,
5814,2008/11/5,Female,Product,No,1,2,6,
5815,2008/3/3,Male,Product,No,1,,6.8,0.52
5816,2008/5/28,Male,Product,Yes,1,3,5.7,0.34
5817,2008/9/18,Male,Service,Yes,1,3,4.7,0.41
5818,2008/7/29,Male,Product,No,1,1,0.6,0.05
5819,2008/9/27,Male,Service,No,2,4,5.7,0.48
5820,2008/9/29,Female,Service,Yes,1,1,0,0
5821,2008/9/7,Female,Product,Yes,3,6,6.8,0.62
5822,2008/12/20,Male,Service,No,4,8,9.6,0.8
5823,2008/12/21,Female,Service,Yes,1,4,5.7,0.34
5824,2008/10/24,Male,Service,No,3,5,,0.55
5825,2008/8/23,Female,Product,Yes,0,,3.2,0.21
5826,2008/6/26,Female,Product,Yes,2,4,5.5,0.5
5827,2008/6/21,Male,Service,Yes,2,,5.8,0.4
5828,2008/7/31,Male,Product,No,2,4,6.8,0.45
5829,2008/12/16,Male,Service,No,2,5,8,0.66
5830,2008/3/31,Male,Service,Yes,2,4,5.6,0.45
5831,2008/2/10,Female,Product,Yes,1,3,5.5,0.37
5832,2008/7/3,Male,Product,Yes,2,2,3.1,0.23
5833,2008/3/15,Male,Product,No,3,5,7.4,0.53
5834,2008/6/14,Male,Product,Yes,0,1,0,
5835,2008/7/25,Male,Product,Yes,4,8,7.2,0.62
5836,2008/3/8,Female,Product,No,2,,7.4,0.53
5837,2008/3/10,Female,Service,Yes,0,1,3.5,0.24
5838,2008/7/13,Male,Product,No,3,5,5.9,0.54
5839,2008/3/9,Female,Service,Yes,2,4,5.6,0.36
5840,2008/2/23,Male,Service,Yes,1,2,0,0
5841,2008/2/6,Female,Product,Yes,1,2,3.3,0.14
5842,2008/5/14,Female,Product,Yes,3,5,5.8,0.45
5843,2008/11/21,Male,Service,No,2,5,6.9,0.57
5844,2008/9/13,Female,Service,Yes,1,2,,0.28
5845,2008/5/11,Male,Service,Yes,2,4,7.5,0.53
5846,2008/11/13,Male,Product,No,3,7,8.5,0.73
5847,2008/1/18,Female,Product,No,1,3,4.5,0.38
5848,2008/2/14,Male,Service,Yes,2,5,7.2,
5849,2008/3/27,Female,Product,Yes,1,3,6.2,0.41
5850,2008/3/26,Female,Service,No,2,5,8.8,0.8
5851,2008/3/7,Female,Service,No,4,6,6.1,0.6
5852,2008/9/2,Female,Service,No,0,1,0.6,0
5853,2008/8/29,Male,Service,No,4,7,7.3,0.75
5854,2008/7/17,Female,Service,No,3,6,8.5,0.65
5855,2008/10/23,Male,Service,Yes,1,2,5.1,0.29
5856,2008/10/21,Female,Service,Yes,2,3,6.5,0.45
5857,2008/9/14,Female,Service,No,3,6,8,0.69
5858,2008/10/10,Female,Service,No,1,4,5.9,0.43
5859,2008/2/18,Male,Service,Yes,1,,5.2,0.45
5860,2008/7/28,Male,Service,No,2,5,5.8,0.39
5861,2008/10/10,Female,Service,Yes,2,4,5,0.37
5862,2008/8/23,Female,Service,Yes,1,1,3.2,0.22
5863,2008/3/3,Female,Service,No,2,5,6.5,0.63
5864,2008/1/27,Male,Product,No,4,8,6.5,0.52
5865,2008/3/21,Female,Product,Yes,0,,3.1,0.11
5866,2008/8/5,Female,Product,No,3,6,5.9,0.42
5867,2008/5/27,Female,Service,No,1,,3.7,0.22
5868,2008/11/9,Male,Service,No,2,5,5.7,0.53
5869,2008/8/23,Male,Service,No,3,7,6.5,0.52
5870,2008/9/13,Female,Service,Yes,1,2,2.4,0.19
5871,2008/1/23,Male,Product,Yes,3,6,7.7,0.56
5872,2008/10/5,Female,Product,Yes,3,5,6.3,0.5
5873,2008/4/1,Male,Product,No,3,4,7,0.5
5874,2008/12/9,Female,Service,Yes,1,4,4.8,0.38
5875,2008/10/3,Male,Service,No,2,4,,0.51
5876,2008/4/18,Male,Service,Yes,2,4,3.9,0.24
5877,2008/6/15,Female,Service,Yes,2,5,4.4,0.36
5878,2008/11/18,Female,Service,Yes,2,3,4.6,0.39
5879,2008/9/23,Female,Service,Yes,1,2,4.4,0.27
5880,2008/7/11,Female,Service,No,2,5,4.5,0.37
5881,2008/8/1,Female,Product,No,3,5,6.5,0.57
5882,2008/5/30,Female,Product,No,1,4,4.6,0.32
5883,2008/4/28,Male,Product,Yes,3,,5.4,0.45
5884,2008/3/31,Female,Service,Yes,2,5,7.9,0.64
5885,2008/1/8,Female,Service,Yes,0,1,2.3,
5886,2008/1/1,Female,Service,No,4,8,6.5,0.55
5887,2008/11/25,Male,Product,Yes,1,3,5.1,0.37
5888,2008/10/4,Male,Service,No,2,6,6.7,0.54
5889,2008/6/22,Female,Service,Yes,1,2,2.1,0.17
5890,2008/12/29,Female,Service,No,2,4,4.8,0.41
5891,2008/8/27,Female,Service,No,2,6,6,0.54
5892,2008/2/4,Male,Service,Yes,4,8,,0.59
5893,2008/2/25,Male,Product,Yes,3,8,7.9,0.7
5894,2008/6/10,Male,Service,Yes,3,7,7.3,0.75
5895,2008/11/6,Male,Service,No,5,8,9.1,0.79
5896,2008/1/26,Female,Service,No,3,5,7.1,0.57
5897,2008/9/6,Male,Service,Yes,1,2,3.5,0.25
5898,2008/3/7,Male,Service,No,3,6,8.3,0.73
5899,2008/2/25,Male,Service,Yes,4,7,9.5,0.86
5900,2008/7/20,Male,Service,Yes,3,6,8.8,0.89
5901,2008/4/20,Female,Product,No,0,1,2.8,0.2
5902,2008/7/29,Male,Service,No,3,6,7.2,0.62
5903,2008/9/10,Female,Service,Yes,2,4,6.3,0.43
5904,2008/8/16,Male,Product,No,3,6,,0.56
5905,2008/7/17,Female,Product,Yes,4,8,9,0.81
5906,2008/4/15,Female,Product,No,3,5,,0.57
5907,2008/11/10,Female,Service,Yes,3,5,6.4,0.45
5908,2008/2/15,Male,Service,Yes,0,1,3.2,0.18
5909,2008/9/16,Female,Service,No,2,6,7.3,0.58
5910,2008/12/16,Female,Service,No,5,,8.9,0.82
5911,2008/10/10,Female,Product,Yes,1,3,4.9,0.44
5912,2008/1/10,Female,Service,No,1,2,5.7,0.37
5913,2008/7/1,Female,Service,Yes,2,4,7.1,0.65
5914,2008/12/25,Male,Service,No,4,7,7.5,0.65
5915,2008/6/22,Female,Service,No,4,8,9.7,0.86
5916,2008/7/17,Female,Service,No,3,6,7.8,0.61
5917,2008/11/15,Female,Service,No,2,5,7.1,0.55
5918,2008/4/5,Female,Service,No,3,6,,0.67
5919,2008/5/23,Female,Service,Yes,1,4,5.4,0.46
5920,2008/9/21,Male,Service,Yes,2,,4.3,0.25
5921,2008/4/5,Male,Service,No,3,6,8.4,
5922,2008/1/5,Female,Product,Yes,2,3,3.1,0.25
5923,2008/1/9,Female,Service,No,3,6,7,0.67
5924,2008/4/27,Male,Service,Yes,2,3,,0.24
5925,2008/12/1,Male,Service,No,1,5,6.2,0.55
5926,2008/1/28,Female,Product,Yes,3,6,7.3,0.56
5927,2008/2/8,Female,Product,Yes,3,5,,0.66
5928,2008/3/13,Female,Product,No,0,1,,0.26
5929,2008/11/2,Male,Service,No,4,7,8.8,0.71
5930,2008/8/21,Female,Service,No,2,5,5.6,0.52
5931,2008/3/11,Female,Product,Yes,0,1,3,0.1
5932,2008/7/30,Female,Service,Yes,2,4,5,0.26
5933,2008/4/15,Female,Service,Yes,2,3,7.1,0.49
5934,2008/4/10,Male,Service,No,3,5,4.1,0.35
5935,2008/11/7,Female,Service,No,3,6,6.7,0.61
5936,2008/12/14,Female,Product,Yes,0,1,3.9,0.25
5937,2008/6/21,Female,Service,Yes,3,7,6.8,0.58
5938,2008/1/28,Male,Product,Yes,1,3,4.2,0.28
5939,2008/12/8,Female,Product,Yes,3,4,5.7,0.5
5940,2008/10/18,Female,Service,Yes,2,2,3.6,0.25
5941,2008/4/16,Male,Product,Yes,1,3,5.9,0.44
5942,2008/1/29,Male,Product,Yes,3,4,7,0.48
5943,2008/9/22,Male,Product,No,3,4,5,0.38
5944,2008/4/26,Female,Service,Yes,0,1,2.3,0.16
5945,2008/9/4,Male,Service,No,2,5,4.2,0.34
5946,2008/7/22,Female,Service,Yes,2,4,6.2,0.56
5947,2008/12/8,Male,Service,Yes,1,3,5.1,0.3
5948,2008/3/9,Female,Service,Yes,1,3,4.9,0.4
5949,2008/11/17,Female,Service,Yes,3,5,5.8,0.49
5950,2008/3/10,Male,Service,No,3,6,7.4,0.61
5951,2008/9/30,Male,Service,Yes,3,4,4.9,0.43
5952,2008/1/20,Male,Service,No,4,7,,0.65
5953,2008/6/12,Male,Service,No,2,4,,0.64
5954,2008/11/3,Female,Service,No,3,7,6.8,0.54
5955,2008/9/7,Male,Product,Yes,1,3,5.9,0.41
5956,2008/3/17,Female,Product,Yes,3,5,7.1,0.64
5957,2008/5/16,Female,Service,Yes,3,5,4.6,0.37
5958,2008/3/3,Male,Product,No,3,8,,0.71
5959,2008/12/3,Male,Product,No,4,7,8.9,0.75
5960,2008/3/24,Male,Product,Yes,1,3,3.9,0.31
5961,2008/11/7,Male,Service,Yes,1,3,4,0.24
5962,2008/1/10,Male,Service,No,3,6,6.2,0.54
5963,2008/2/13,Male,Product,Yes,3,6,6.6,0.48
5964,2008/12/17,Male,Service,Yes,2,,5.7,0.43
5965,2008/8/9,Female,Service,No,0,1,0.6,0
5966,2008/7/7,Female,Service,Yes,1,2,6,0.48
5967,2008/9/23,Female,Service,Yes,2,4,5.7,0.38
5968,2008/3/2,Female,Service,Yes,2,4,5,0.38
5969,2008/7/10,Female,Service,No,2,2,3.6,0.23
5970,2008/3/21,Female,Product,Yes,2,4,7.8,0.69
5971,2008/7/6,Male,Service,Yes,0,1,3.5,0.23
5972,2008/4/27,Male,Service,Yes,0,1,2.7,0.1
5973,2008/10/24,Male,Service,No,4,9,7.7,0.81
5974,2008/3/23,Female,Product,Yes,4,,7.2,0.63
5975,2008/8/18,Male,Service,No,1,2,5.7,0.39
5976,2008/6/30,Male,Service,No,3,6,7,0.53
5977,2008/10/31,Female,Service,No,3,7,6.3,0.59
5978,2008/10/9,Male,Product,No,3,7,8.1,0.61
5979,2008/10/6,Female,Service,No,1,1,3.4,0.18
5980,2008/10/12,Female,Service,Yes,1,,6.2,0.42
5981,2008/12/14,Male,Service,No,4,7,8.2,0.73
5982,2008/10/14,Male,Service,Yes,2,4,,
5983,2008/2/24,Male,Product,No,4,6,7.7,0.69
5984,2008/2/12,Female,Product,No,2,5,6.2,0.45
5985,2008/4/18,Female,Service,No,3,7,7.7,0.58
5986,2008/9/22,Female,Service,Yes,2,2,4.6,0.22
5987,2008/7/9,Male,Service,No,4,7,,0.56
5988,2008/11/2,Female,Product,No,0,1,3.1,0.25
5989,2008/6/21,Female,Product,No,2,4,2.7,0.15
5990,2008/1/26,Male,Product,Yes,1,2,5.7,0.33
5991,2008/5/27,Female,Service,Yes,1,4,4.2,0.37
5992,2008/6/19,Female,Service,No,4,7,9.1,0.75
5993,2008/5/3,Male,Service,Yes,1,2,5.2,0.3
5994,2008/2/15,Female,Service,Yes,1,1,4.2,0.2
5995,2008/3/29,Male,Product,No,3,5,7.9,0.68
5996,2008/6/18,Female,Service,Yes,1,4,,0.41
5997,2008/5/26,Male,Service,Yes,2,4,6.3,0.47
5998,2008/12/8,Male,Service,No,0,1,3,0.17
5999,2008/12/7,Female,Product,No,2,6,6.8,0.63
6000,2008/8/24,Female,Service,Yes,2,3,4.4,0.25
6001,2008/11/15,Female,Service,No,3,6,5.3,0.36
6002,2008/4/14,Female,Product,Yes,2,5,4.1,0.32
6003,2008/12/5,Female,Service,Yes,1,3,5.2,0.4
6004,2008/12/22,Female,Service,Yes,1,4,4.8,0.33
6005,2008/1/9,Male,Service,No,0,2,3.8,0.25
6006,2008/2/13,Male,Service,No,1,,6.1,0.39
6007,2008/9/27,Male,Service,No,3,4,4.7,0.38
6008,2008/7/29,Female,Service,No,3,6,7,0.59
6009,2008/4/27,Male,Service,No,2,4,6.2,0.54
6010,2008/5/25,Male,Service,No,3,6,6.4,0.51
6011,2008/12/9,Female,Service,No,1,1,0,0
6012,2008/4/20,Female,Service,Yes,1,2,3.4,0.28
6013,2008/10/22,Female,Service,No,1,3,3.9,0.31
6014,2008/10/14,Female,Product,No,2,3,3.7,0.28
6015,2008/9/14,Female,Service,No,3,6,7.3,0.59
6016,2008/6/18,Male,Product,Yes,1,3,5.2,0.31
6017,2008/12/18,Female,Service,Yes,2,5,3.9,0.31
6018,2008/1/21,Female,Service,Yes,1,3,6.2,
6019,2008/10/30,Female,Service,Yes,0,1,4,0.26
6020,2008/4/18,Male,Service,Yes,2,4,,0.49
6021,2008/9/29,Male,Service,Yes,2,3,4.7,0.36
6022,2008/4/1,Female,Service,Yes,3,5,6.4,0.46
6023,2008/8/7,Female,Service,Yes,2,3,4.8,0.44
6024,2008/2/15,Female,Service,No,1,1,1.7,0.1
6025,2008/3/3,Female,Service,Yes,4,8,7.2,0.64
6026,2008/4/12,Female,Product,Yes,3,,5.2,0.44
6027,2008/5/5,Male,Service,Yes,2,5,4.7,0.42
6028,2008/10/5,Female,Service,Yes,1,,3.3,0.17
6029,2008/6/16,Female,Service,No,2,5,7.3,0.63
6030,2008/4/13,Female,Product,Yes,2,5,5.3,0.38
6031,2008/7/23,Male,Service,No,1,2,5.5,0.47
6032,2008/3/21,Female,Product,Yes,1,3,3.6,0.14
6033,2008/8/16,Male,Product,Yes,1,3,,0.25
6034,2008/7/2,Female,Service,No,0,2,4.9,0.27
6035,2008/2/3,Female,Service,No,2,5,6.5,0.51
6036,2008/1/13,Female,Service,Yes,1,,6.3,0.45
6037,2008/8/27,Female,Service,Yes,1,3,5.8,0.4
6038,2008/3/22,Female,Service,Yes,3,6,4.8,0.39
6039,2008/7/26,Male,Service,No,1,3,4.4,0.31
6040,2008/4/8,Male,Service,Yes,5,10,,1
6041,2008/10/28,Female,Product,Yes,1,3,4.3,0.39
6042,2008/1/28,Male,Product,Yes,2,4,5.2,0.47
6043,2008/6/29,Male,Service,Yes,2,4,,0.17
6044,2008/2/12,Male,Service,No,1,3,6.6,0.42
6045,2008/11/5,Male,Product,No,3,6,6.9,0.63
6046,2008/6/24,Female,Service,Yes,4,7,7.7,0.79
6047,2008/11/27,Female,Service,Yes,1,3,4.2,0.37
6048,2008/4/20,Female,Product,Yes,1,3,6.5,0.49
6049,2008/11/5,Male,Product,No,2,4,3.4,0.16
6050,2008/9/22,Male,Product,No,3,4,5.7,0.43
6051,2008/8/7,Male,Service,Yes,2,6,7.6,0.7
6052,2008/4/21,Male,Service,Yes,4,7,6.2,0.61
6053,2008/6/21,Female,Service,Yes,1,3,3.5,0.29
6054,2008/3/7,Male,Service,Yes,2,5,7.6,0.62
6055,2008/3/1,Male,Product,Yes,2,4,5.7,0.43
6056,2008/9/8,Male,Product,No,1,4,4.9,0.33
6057,2008/1/22,Female,Product,Yes,3,6,8,0.65
6058,2008/8/26,Female,Product,No,3,5,5.9,0.56
6059,2008/2/9,Male,Service,No,2,5,6.3,0.59
6060,2008/1/1,Female,Service,Yes,1,2,3.5,0.26
6061,2008/10/30,Male,Service,Yes,2,6,7.3,0.58
6062,2008/7/9,Male,Service,No,3,7,8.4,0.7
6063,2008/2/22,Male,Service,Yes,3,5,6.6,0.48
6064,2008/1/28,Male,Service,Yes,2,4,5.9,0.42
6065,2008/9/28,Male,Service,Yes,1,3,5.1,0.3
6066,2008/7/7,Female,Service,Yes,1,2,4.3,0.21
6067,2008/1/28,Female,Service,No,2,3,3.5,0.3
6068,2008/8/10,Male,Product,Yes,2,5,,0.73
6069,2008/7/6,Male,Service,Yes,1,2,2.1,0.17
6070,2008/11/22,Male,Service,Yes,0,1,,0.12
6071,2008/9/26,Female,Service,No,4,8,9,0.75
6072,2008/7/2,Female,Product,Yes,1,2,3.8,0.19
6073,2008/8/3,Female,Service,No,1,2,,0.12
6074,2008/7/27,Male,Product,Yes,2,4,,0.35
6075,2008/6/3,Female,Service,No,1,2,2.9,
6076,2008/1/13,Male,Service,Yes,2,4,7.7,0.59
6077,2008/9/3,Female,Product,No,1,2,6.4,0.45
6078,2008/1/12,Female,Service,Yes,1,2,3.4,0.17
6079,2008/1/23,Female,Product,Yes,2,4,5,
6080,2008/2/26,Male,Service,Yes,1,2,4.5,0.35
6081,2008/3/4,Female,Service,Yes,0,1,3.2,0.17
6082,2008/6/17,Male,Service,No,5,9,9.1,
6083,2008/6/26,Male,Service,Yes,2,6,7.4,0.54
6084,2008/1/2,Female,Product,No,2,3,3.3,0.15
6085,2008/5/23,Male,Service,Yes,2,5,7,0.47
6086,2008/2/16,Male,Product,Yes,2,3,6.6,0.47
6087,2008/2/17,Female,Service,No,2,5,8.3,0.63
6088,2008/12/10,Male,Product,Yes,3,6,,0.39
6089,2008/2/20,Male,Service,No,3,7,8.1,0.7
6090,2008/6/29,Male,Service,No,2,5,6.4,0.53
6091,2008/10/21,Male,Product,Yes,4,8,8.7,0.8
6092,2008/3/3,Male,Service,No,2,3,4,
6093,2008/4/7,Female,Service,No,5,10,8.7,0.84
6094,2008/12/15,Male,Product,Yes,2,,7,0.48
6095,2008/8/19,Male,Product,No,4,6,7.3,0.61
6096,2008/1/11,Male,Product,Yes,1,2,3.1,0.2
6097,2008/9/23,Male,Service,No,2,5,7.5,0.61
6098,2008/11/15,Male,Service,No,4,7,8.4,0.72
6099,2008/8/14,Male,Service,No,2,2,3,0.23
6100,2008/1/17,Male,Service,Yes,3,4,5.9,0.36
6101,2008/10/7,Male,Product,Yes,1,3,,0.5
6102,2008/1/24,Female,Product,Yes,2,4,5.2,0.42
6103,2008/1/22,Male,Service,Yes,2,4,4.3,0.32
6104,2008/8/3,Female,Service,Yes,0,1,4.7,0.23
6105,2008/2/7,Female,Product,No,4,8,7.5,0.75
6106,2008/3/26,Male,Product,No,0,2,,0.3
6107,2008/6/11,Female,Service,No,2,6,8,0.63
6108,2008/10/18,Male,Product,Yes,3,6,4.7,0.39
6109,2008/9/6,Male,Service,Yes,3,6,6,0.45
6110,2008/2/26,Female,Service,Yes,2,3,4.6,0.27
6111,2008/8/1,Female,Product,Yes,1,2,4.9,0.28
6112,2008/3/14,Male,Service,No,5,10,9.1,0.91
6113,2008/9/2,Female,Product,Yes,4,7,8.2,0.81
6114,2008/10/6,Male,Service,No,2,,4.9,0.44
6115,2008/2/15,Male,Product,No,1,4,6.5,0.53
6116,2008/3/21,Female,Service,Yes,3,5,,0.68
6117,2008/12/25,Female,Product,Yes,1,,4.4,0.31
6118,2008/4/23,Female,Product,No,3,4,6.6,0.45
6119,2008/1/13,Female,Service,No,2,5,,0.54
6120,2008/11/19,Male,Product,Yes,3,5,5.9,0.43
6121,2008/3/18,Male,Service,No,3,6,8,0.67
6122,2008/4/10,Male,Service,Yes,2,2,2.6,0.19
6123,2008/9/16,Female,Service,Yes,2,4,5.3,0.41
6124,2008/8/13,Male,Product,No,4,8,9.1,0.79
6125,2008/4/10,Female,Service,Yes,1,2,3.7,0.19
6126,2008/4/22,Female,Service,Yes,2,2,4.5,
6127,2008/6/12,Male,Service,No,3,6,7.6,0.63
6128,2008/3/5,Female,Service,No,2,4,7.9,0.66
6129,2008/12/26,Male,Product,Yes,4,8,,
6130,2008/12/3,Male,Service,Yes,3,5,3.9,0.34
6131,2008/10/6,Female,Service,Yes,1,3,5.2,0.48
6132,2008/11/18,Female,Service,Yes,1,4,5.5,0.42
6133,2008/10/22,Female,Product,Yes,1,1,,0.22
6134,2008/4/5,Female,Service,Yes,2,5,5.2,0.43
6135,2008/10/2,Male,Product,Yes,2,5,7.2,0.6
6136,2008/2/3,Female,Service,No,2,4,,
6137,2008/7/15,Male,Service,Yes,1,3,3.8,0.15
6138,2008/7/9,Female,Service,No,3,4,5.4,0.46
6139,2008/1/29,Female,Service,Yes,1,2,3,0.25
6140,2008/3/16,Female,Product,Yes,1,3,3.7,0.31
6141,2008/2/3,Female,Service,Yes,3,5,5,0.3
6142,2008/3/26,Male,Product,No,4,7,,0.58
6143,2008/11/12,Female,Service,Yes,3,5,,0.5
6144,2008/3/20,Male,Product,No,3,7,7.3,0.73
6145,2008/10/15,Male,Service,No,3,6,8,0.6
6146,2008/1/19,Male,Service,Yes,4,7,6,0.53
6147,2008/6/6,Female,Service,Yes,2,3,6.4,0.46
6148,2008/9/18,Male,Product,Yes,3,7,7.4,0.55
6149,2008/12/13,Male,Service,Yes,2,4,5.7,0.34
6150,2008/4/18,Male,Service,Yes,2,6,8.9,0.7
6151,2008/9/6,Male,Service,Yes,0,1,,0.08
6152,2008/2/29,Female,Product,Yes,1,4,4.6,0.31
6153,2008/4/24,Female,Product,Yes,3,7,8.1,0.72
6154,2008/11/14,Male,Product,Yes,3,5,4.4,0.27
6155,2008/11/14,Male,Product,Yes,1,2,2.8,0.14
6156,2008/4/1,Female,Product,Yes,0,1,0.2,0
6157,2008/1/29,Female,Service,Yes,3,5,5.7,0.5
6158,2008/8/5,Female,Service,No,2,3,4.6,0.27
6159,2008/9/3,Female,Service,Yes,2,4,6.5,0.48
6160,2008/7/10,Male,Service,Yes,2,3,5.2,0.44
6161,2008/12/30,Female,Product,No,2,3,4.2,0.28
6162,2008/6/16,Female,Product,No,1,3,4.4,0.38
6163,2008/6/5,Male,Service,Yes,0,1,1.7,0.14
6164,2008/6/14,Male,Service,Yes,4,8,8.6,0.73
6165,2008/1/16,Female,Product,Yes,0,1,0.7,0
6166,2008/1/12,Male,Service,Yes,2,4,5.3,0.36
6167,2008/4/25,Male,Service,Yes,2,5,6.2,0.46
6168,2008/3/5,Female,Service,Yes,0,1,,0.14
6169,2008/5/26,Female,Service,No,2,4,4.7,0.3
6170,2008/2/16,Male,Service,No,3,6,7.7,0.58
6171,2008/4/13,Female,Service,No,4,9,8.8,0.95
6172,2008/2/2,Female,Product,No,3,5,5.4,0.46
6173,2008/8/9,Female,Service,Yes,3,,,0.73
6174,2008/8/3,Male,Service,Yes,4,9,8,0.84
6175,2008/3/4,Male,Service,Yes,1,,1.5,0.03
6176,2008/12/8,Female,Product,Yes,4,8,6.5,0.56
6177,2008/11/16,Female,Product,Yes,2,3,4.3,
6178,2008/1/27,Female,Service,No,3,7,6.3,
6179,2008/11/26,Female,Service,Yes,2,5,5.3,0.46
6180,2008/12/30,Male,Service,No,2,3,4.3,0.28
6181,2008/5/6,Female,Service,Yes,2,4,5,0.4
6182,2008/9/14,Female,Product,No,1,3,,0.55
6183,2008/2/8,Female,Product,No,3,6,7.6,0.58
6184,2008/3/30,Male,Service,Yes,3,5,5.8,0.41
6185,2008/12/9,Female,Service,Yes,2,3,7.1,0.5
6186,2008/12/5,Male,Product,Yes,3,7,8.5,0.8
6187,2008/9/19,Male,Service,Yes,2,5,4.5,0.38
6188,2008/2/28,Male,Product,No,4,7,7.5,0.6
6189,2008/3/15,Female,Service,Yes,0,1,1,0.06
6190,2008/1/19,Female,Service,Yes,1,,2.8,0.09
6191,2008/4/18,Male,Service,No,2,5,7.9,0.59
6192,2008/2/20,Female,Service,Yes,1,1,2.8,0.17
6193,2008/9/13,Male,Product,Yes,0,2,2.1,0.17
6194,2008/6/15,Female,Product,Yes,1,4,5.4,0.38
6195,2008/10/22,Male,Service,Yes,1,3,2.9,0.16
6196,2008/1/12,Female,Service,Yes,3,5,4.6,0.34
6197,2008/1/15,Male,Service,No,3,,6.9,0.6
6198,2008/6/14,Male,Service,Yes,3,6,5,0.33
6199,2008/7/30,Female,Service,Yes,2,4,5.6,0.5
6200,2008/12/28,Female,Service,Yes,2,4,6.2,0.39
6201,2008/9/15,Female,Product,Yes,1,4,5.8,0.44
6202,2008/5/18,Female,Service,Yes,1,1,4,0.25
6203,2008/7/8,Female,Service,No,3,6,5.4,0.45
6204,2008/8/31,Male,Service,No,5,10,8.7,0.92
6205,2008/10/27,Female,Product,Yes,2,4,5.6,0.31
6206,2008/2/14,Female,Product,No,2,4,4.7,0.26
6207,2008/11/25,Female,Product,Yes,2,5,5.3,0.44
6208,2008/6/25,Male,Service,Yes,2,2,3.7,0.16
6209,2008/3/7,Female,Service,Yes,1,1,3.6,0.17
6210,2008/10/26,Male,Product,Yes,2,5,6.3,0.62
6211,2008/9/21,Male,Service,Yes,3,4,5.7,0.34
6212,2008/8/20,Female,Product,Yes,1,1,2.7,0.18
6213,2008/3/13,Male,Service,No,1,3,4.5,0.35
6214,2008/10/24,Female,Product,No,1,2,3.2,0.15
6215,2008/5/24,Female,Service,Yes,0,2,3,0.22
6216,2008/2/26,Male,Product,Yes,2,4,6.6,0.52
6217,2008/2/8,Male,Service,Yes,3,4,5.8,0.37
6218,2008/5/11,Male,Service,No,3,7,8,0.71
6219,2008/11/16,Female,Service,No,2,5,8.2,0.71
6220,2008/3/27,Female,Service,Yes,2,4,5.2,0.32
6221,2008/2/28,Female,Service,No,1,3,5,0.33
6222,2008/7/9,Female,Service,Yes,1,3,,0.42
6223,2008/7/8,Male,Service,Yes,0,1,2.2,0.14
6224,2008/2/21,Male,Service,No,2,6,6.3,0.6
6225,2008/5/10,Female,Service,Yes,2,3,1.7,0.11
6226,2008/11/29,Female,Service,No,4,7,6.2,0.58
6227,2008/3/17,Female,Service,Yes,1,2,4.7,0.28
6228,2008/8/14,Male,Product,No,2,3,6.1,0.42
6229,2008/12/13,Female,Service,Yes,0,1,1.6,0.07
6230,2008/12/20,Female,Service,Yes,3,5,,
6231,2008/1/26,Female,Product,No,4,7,,0.57
6232,2008/2/11,Male,Service,No,3,5,6.5,0.52
6233,2008/2/27,Male,Service,Yes,0,1,3.3,0.22
6234,2008/3/9,Male,Service,No,2,4,,0.36
6235,2008/1/21,Male,Service,No,3,6,,0.48
6236,2008/10/12,Male,Product,No,2,6,7.7,0.76
6237,2008/2/25,Female,Service,Yes,4,6,6.9,0.64
6238,2008/9/4,Male,Product,No,3,8,9.4,0.98
6239,2008/5/16,Male,Product,No,4,6,,0.69
6240,2008/10/9,Female,Service,No,2,5,8.2,0.64
6241,2008/6/14,Male,Service,Yes,3,6,5.2,0.41
6242,2008/3/17,Female,Product,Yes,2,2,4.9,0.26
6243,2008/9/27,Male,Service,No,4,7,7.2,0.58
6244,2008/11/28,Female,Product,No,4,8,8.3,0.69
6245,2008/11/8,Male,Service,No,2,6,7,0.52
6246,2008/10/7,Male,Product,Yes,3,6,8.1,0.65
6247,2008/6/12,Female,Service,Yes,2,3,3.8,0.24
6248,2008/3/30,Male,Product,No,4,5,6.9,0.49
6249,2008/6/14,Male,Service,Yes,2,3,3,0.12
6250,2008/11/8,Male,Service,Yes,4,7,7.1,0.59
6251,2008/8/24,Female,Service,No,2,4,6.6,0.44
6252,2008/3/8,Male,Service,Yes,4,7,6.8,0.64
6253,2008/7/12,Male,Service,Yes,4,7,6.7,0.51
6254,2008/10/6,Female,Product,Yes,1,3,4.9,0.41
6255,2008/5/5,Male,Service,No,2,5,7.2,0.55
6256,2008/6/19,Female,Service,Yes,2,3,1,0.05
6257,2008/10/19,Female,Product,Yes,2,3,5.8,0.47
6258,2008/9/19,Male,Service,No,5,9,8.6,0.79
6259,2008/11/16,Female,Service,Yes,2,4,5.1,0.31
6260,2008/6/7,Female,Service,No,2,4,7.5,0.59
6261,2008/8/18,Male,Service,Yes,3,6,5.3,0.44
6262,2008/5/14,Male,Product,Yes,1,3,4.8,0.38
6263,2008/9/2,Female,Service,Yes,1,2,4.2,0.3
6264,2008/7/18,Male,Product,No,2,5,7.9,0.62
6265,2008/4/11,Female,Product,No,4,8,7.2,0.69
6266,2008/7/26,Female,Service,No,2,4,5.2,0.28
6267,2008/7/21,Male,Service,No,2,,7.5,0.6
6268,2008/2/19,Male,Service,Yes,1,4,5.4,0.44
